filename,level_1,grapheme,phoneme,filenameFixed,level_1,graphemeFixed,phonemeFixed
Por_um_fio_-_Frases,100,"dominador,",\a\\dZ\.\m\\i\.\tS\\i\,Por_um_fio_-_Frases,100,"dominador,",\a\\dZ\'\m\\i\.\tS\\i\
Por_um_fio_-_Frases,100,não,'\d\\e\\j\.\S\\a\\r\,Por_um_fio_-_Frases,100,não,\d\\e\\j\'\S\\a\\r\
Por_um_fio_-_Frases,100,comando,\f\\a\'\b\\r\\i\.\k\\a\\js\,Por_um_fio_-_Frases,100,comando,'\f\\a\.\b\\r\\i\.\k\\a\\js\
Por_um_fio_-_Frases,101,os,\s\\e\.\J\\o\.\r\\i\\s\,Por_um_fio_-_Frases,101,os,\s\\e\'\J\\o\.\r\\i\\s\
Por_um_fio_-_Frases,101,teriam,\a\\R\'\g\\u~\.\m\\e~\.\t\\u\\s\,Por_um_fio_-_Frases,101,teriam,\a\\R\.\g\\u~\'\m\\e~\.\t\\u\\s\
Por_um_fio_-_Frases,101,argumentos,\p\\a\.\r\\a\,Por_um_fio_-_Frases,101,argumentos,'\p\\a\.\r\\a\
Por_um_fio_-_Frases,101,para,'\dZ\\i\,Por_um_fio_-_Frases,101,para,\dZ\\i\
Por_um_fio_-_Frases,101,que,\k\\i~\.\m\\i\\o\.\t\\e\.\r\\a\.\p\\i\.\a\,Por_um_fio_-_Frases,101,que,\k\\i~\.\m\\i\\o\.\t\\e\.\r\\a\'\p\\i\.\a\
Por_um_fio_-_Frases,101,a,\p\\O\.\dZ\\i\,Por_um_fio_-_Frases,101,a,'\p\\O\.\dZ\\i\
Por_um_fio_-_Frases,101,pode,'\i~\.\t\\e\.\R\\o~\.\p\\i\.\d\\a\,Por_um_fio_-_Frases,101,pode,\i~\.\t\\e\.\R\\o~\'\p\\i\.\d\\a\
Por_um_fio_-_Frases,101,que,\t\\e~\.\p\\o\.\r\\a\.\d\\a\,Por_um_fio_-_Frases,101,que,\t\\e~\.\p\\o\'\r\\a\.\d\\a\
Por_um_fio_-_Frases,101,temporada,\l\\u\.\g\\a\\X\,Por_um_fio_-_Frases,101,temporada,\l\\u\'\g\\a\\X\
Por_um_fio_-_Frases,101,tranquilo,\f\\u~\'\d\\a\.\m\\e~\.\t\\a\\w\,Por_um_fio_-_Frases,101,tranquilo,\f\\u~\.\d\\a\.\m\\e~\'\t\\a\\w\
Por_um_fio_-_Frases,101,seria,\p\\a\.\r\\a\,Por_um_fio_-_Frases,101,seria,'\p\\a\.\r\\a\
Por_um_fio_-_Frases,101,fundamental,'\u\,Por_um_fio_-_Frases,101,fundamental,\u\
Por_um_fio_-_Frases,101,para,\s\\e\\u\,Por_um_fio_-_Frases,101,para,'\s\\e\\u\
Por_um_fio_-_Frases,101,o,'\R\\e\\s\.\t\\a\.\b\\e\.\l\\e\.\s\\i~\.\m\\e~\.\t\\u\,Por_um_fio_-_Frases,101,o,\R\\e\\s\.\t\\a\.\b\\e\.\l\\e\.\s\\i~\'\m\\e~\.\t\\u\
Por_um_fio_-_Frases,103,Só,'\s\\O\\f\\a\\w\.\t\\ow\,Por_um_fio_-_Frases,103,Só,\s\\O\\f\\a\\w\'\t\\ow\
Por_um_fio_-_Frases,103,nos,\a\.\k\\u\.\z\\a\.\r\\e~j~\.\dZ\\i\,Por_um_fio_-_Frases,103,nos,\a\.\k\\u\'\z\\a\.\r\\e~j~\.\dZ\\i\
Por_um_fio_-_Frases,103,desumanos,\n\\e\.\g\\a\\r\,Por_um_fio_-_Frases,103,desumanos,\n\\e\'\g\\a\\r\
Por_um_fio_-_Frases,103,a,\e~\.\f\\E\\R\.\m\\u\,Por_um_fio_-_Frases,103,a,\e~\'\f\\E\\R\.\m\\u\
Por_um_fio_-_Frases,103,um,\i\.\d\\o\.\z\\u\,Por_um_fio_-_Frases,103,um,\i\'\d\\o\.\z\\u\
Por_um_fio_-_Frases,103,idoso,\o\'\p\\o\\X\.\t\\u~\.\n\\i\.\d\\a\.\dZ\\i\,Por_um_fio_-_Frases,103,idoso,\o\.\p\\o\\X\.\t\\u~\.\n\\i\'\d\\a\.\dZ\\i\
Por_um_fio_-_Frases,103,oportunidade,\p\\a\.\s\\a\\r\,Por_um_fio_-_Frases,103,oportunidade,\p\\a\'\s\\a\\r\
Por_um_fio_-_Frases,103,passar,\u\\w\'\tS\\i~\.\m\\u\\s\,Por_um_fio_-_Frases,103,passar,'\u\\w\.\tS\\i~\.\m\\u\\s\
Por_um_fio_-_Frases,103,os,\dZ\\i\.\a\\js\,Por_um_fio_-_Frases,103,os,'\dZ\\i\.\a\\js\
Por_um_fio_-_Frases,103,últimos,\e~j~\.\p\\a\\js\,Por_um_fio_-_Frases,103,últimos,'\e~j~\.\p\\a\\js\
Por_um_fio_-_Frases,105,em,\e~j~\.\R\\e\.\m\\i\.\s\\a~\\w~\\pau\,Por_um_fio_-_Frases,105,em,\e~j~\.\R\\e\'\m\\i\.\s\\a~\\w~\\pau\
Por_um_fio_-_Frases,105,a,\d\\o\.\e~\.\s\\a\,Por_um_fio_-_Frases,105,a,\d\\o\'\e~\.\s\\a\
Por_um_fio_-_Frases,105,doença,\R\\e\'\k\\r\\u\.\d\\e\\s\\e\\u\,Por_um_fio_-_Frases,105,doença,\R\\e\.\k\\r\\u\.\d\\e\\s\\e\\u\
Por_um_fio_-_Frases,106,uso,\u\.\z\\u\,Por_um_fio_-_Frases,106,uso,'\u\.\z\\u\
Por_um_fio_-_Frases,106,continuado,\k\\o~\.\tS\\i~\'\n\\u\.\a\.\d\\u\,Por_um_fio_-_Frases,106,continuado,\k\\o~\.\tS\\i~\.\n\\u\'\a\.\d\\u\
Por_um_fio_-_Frases,108,ordens,\O\\R\.\d\\e~\\s\,Por_um_fio_-_Frases,108,ordens,'\O\\R\.\d\\e~\\s\
Por_um_fio_-_Frases,109,Nem,\n\\e~j~\.\a\.\g\\O\.\r\\a\,Por_um_fio_-_Frases,109,Nem,\n\\e~j~\'\a\.\g\\O\.\r\\a\
Por_um_fio_-_Frases,109,os,\s\\e\.\J\\o\.\r\\i\\s\,Por_um_fio_-_Frases,109,os,\s\\e\'\J\\o\.\r\\i\\s\
Por_um_fio_-_Frases,109,senhores,\p\\O\'\d\\e~j~\.\i~\.\p\\e\.\dZ\\i\\X\,Por_um_fio_-_Frases,109,senhores,\p\\O\.\d\\e~j~\'\i~\.\p\\e\.\dZ\\i\\X\
Por_um_fio_-_Frases,109,podem,'\k\\i\,Por_um_fio_-_Frases,109,podem,\k\\i\
Por_um_fio_-_Frases,109,impedir,\e\.\l\\i\,Por_um_fio_-_Frases,109,impedir,'\e\.\l\\i\
Por_um_fio_-_Frases,109,de,\t\\r\\a\.\b\\a\.\L\\a\\X\,Por_um_fio_-_Frases,109,de,\t\\r\\a\.\b\\a\'\L\\a\\X\
Por_um_fio_-_Frases,110,insiste,'\i~\.\s\\i\\s\.\tS\\i\,Por_um_fio_-_Frases,110,insiste,\i~\'\s\\i\\s\.\tS\\i\
Por_um_fio_-_Frases,110,trabalho,'\t\\r\\a\.\b\\a\.\L\\u\,Por_um_fio_-_Frases,110,trabalho,\t\\r\\a\'\b\\a\.\L\\u\
Por_um_fio_-_Frases,110,a,\R\\a\.\z\\a~\\w~\,Por_um_fio_-_Frases,110,a,\R\\a\'\z\\a~\\w~\
Por_um_fio_-_Frases,110,razão,'\d\\a\,Por_um_fio_-_Frases,110,razão,\d\\a\
Por_um_fio_-_Frases,110,da,\v\\i\.\d\\a\,Por_um_fio_-_Frases,110,da,'\v\\i\.\d\\a\
Por_um_fio_-_Frases,110,vida,\d\\e\.\l\\i\,Por_um_fio_-_Frases,110,vida,'\d\\e\.\l\\i\
Por_um_fio_-_Frases,111,uma,\v\\o~\.\t\\a\.\dZ\\i\,Por_um_fio_-_Frases,111,uma,\v\\o~\'\t\\a\.\dZ\\i\
Por_um_fio_-_Frases,111,de,\f\\E\.\R\\u\\pau\,Por_um_fio_-_Frases,111,de,'\f\\E\.\R\\u\\pau\
Por_um_fio_-_Frases,111,vejo,'\R\\a\.\z\\a~\\w~\,Por_um_fio_-_Frases,111,vejo,\R\\a\'\z\\a~\\w~\
Por_um_fio_-_Frases,111,razão,\p\\a\'\r\\a\,Por_um_fio_-_Frases,111,razão,'\p\\a\.\r\\a\
Por_um_fio_-_Frases,111,para,'\a\,Por_um_fio_-_Frases,111,para,\a\
Por_um_fio_-_Frases,111,aconselhá-lo,\k\\r\\u\.\z\\a\\r\,Por_um_fio_-_Frases,111,aconselhá-lo,\k\\r\\u\'\z\\a\\r\
Por_um_fio_-_Frases,111,cruzar,\b\\r\\a\.\s\\u\\z\,Por_um_fio_-_Frases,111,cruzar,'\b\\r\\a\.\s\\u\\z\
Por_um_fio_-_Frases,111,os,'\i\,Por_um_fio_-_Frases,111,os,\i\
Por_um_fio_-_Frases,111,braços,\a\.\g\\u\\a\\R\.\d\\a\\r\,Por_um_fio_-_Frases,111,braços,\a\.\g\\u\\a\\R\'\d\\a\\r\
Por_um_fio_-_Frases,111,aguardar,\f\\i~\,Por_um_fio_-_Frases,111,aguardar,'\f\\i~\
Por_um_fio_-_Frases,113,bem,\b\\e~j~\.\d\\e\.\l\\i\,Por_um_fio_-_Frases,113,bem,'\b\\e~j~\.\d\\e\.\l\\i\
Por_um_fio_-_Frases,115,vê-lo,\e~j~\.\k\\a\.\z\\a\,Por_um_fio_-_Frases,115,vê-lo,'\e~j~\.\k\\a\.\z\\a\
Por_um_fio_-_Frases,116,"bem-comportados,",\b\\e~j~\.\k\\o~\.\p\\o\\X\.\t\\a\.\d\\u\\s\\pau\,Por_um_fio_-_Frases,116,"bem-comportados,",\b\\e~j~\.\k\\o~\'\p\\o\\X\.\t\\a\.\d\\u\\s\\pau\
Por_um_fio_-_Frases,116,suas,\s\\u\.\a\\js\,Por_um_fio_-_Frases,116,suas,'\s\\u\.\a\\js\
Por_um_fio_-_Frases,116,de,'\p\\a\.\p\\E\\w\,Por_um_fio_-_Frases,116,de,\p\\a\'\p\\E\\w\
Por_um_fio_-_Frases,117,é,\E\\d\\e\\z\.\v\\e~\.\d\\a\\r\,Por_um_fio_-_Frases,117,é,\E\\d\\e\\z\.\v\\e~\'\d\\a\\r\
Por_um_fio_-_Frases,117,as,\e\\s\.\p\\e\\k\.\t\\a\.\tS\\i\.\v\\a\\js\,Por_um_fio_-_Frases,117,as,\e\\s\.\p\\e\\k\.\t\\a\'\tS\\i\.\v\\a\\js\
Por_um_fio_-_Frases,117,se,\e\\s\.\t\\a\.\b\\e\.\l\\E\.\s\\e~j~\.\e~\.\t\\r\\i\,Por_um_fio_-_Frases,117,se,'\e\\s\.\t\\a\.\b\\e\.\l\\E\.\s\\e~j~\.\e~\.\t\\r\\i\
Por_um_fio_-_Frases,117,entre,'\k\\a\.\z\\a\\j\\s\,Por_um_fio_-_Frases,117,entre,\k\\a\'\z\\a\\j\\s\
Por_um_fio_-_Frases,117,os,\k\\u\\a~\.\d\\u\,Por_um_fio_-_Frases,117,os,'\k\\u\\a~\.\d\\u\
Por_um_fio_-_Frases,117,quando,'\d\\u\\s\,Por_um_fio_-_Frases,117,quando,\d\\u\\s\
Por_um_fio_-_Frases,117,um,\k\\o~\.\Z\\u\.\Z\\i\\s\,Por_um_fio_-_Frases,117,um,'\k\\o~\.\Z\\u\.\Z\\i\\s\
Por_um_fio_-_Frases,117,dos,\p\\e\\X\.\s\\E\.\b\\i\,Por_um_fio_-_Frases,117,dos,\p\\e\\X\'\s\\E\.\b\\i\
Por_um_fio_-_Frases,117,cônjuges,'\k\\i\,Por_um_fio_-_Frases,117,cônjuges,\k\\i\
Por_um_fio_-_Frases,117,que,\ow\.\t\\r\\u\,Por_um_fio_-_Frases,117,que,'\ow\.\t\\r\\u\
Por_um_fio_-_Frases,117,o,\p\\O\.\dZ\\i\,Por_um_fio_-_Frases,117,o,'\p\\O\.\dZ\\i\
Por_um_fio_-_Frases,117,outro,'\m\\o\.\R\\e\\r\,Por_um_fio_-_Frases,117,outro,\m\\o\'\R\\e\\r\
Por_um_fio_-_Frases,117,morrer,\t\\e~\'\p\\u\,Por_um_fio_-_Frases,117,morrer,'\t\\e~\.\p\\u\
Por_um_fio_-_Frases,119,em,\e~j~\.\p\\r\\o\.\p\\o\\X\.\s\\o~\\j~\\s\,Por_um_fio_-_Frases,119,em,\e~j~\.\p\\r\\o\'\p\\o\\X\.\s\\o~\\j~\\s\
Por_um_fio_-_Frases,119,de,\a\.\k\\o\\R\.\d\\u\,Por_um_fio_-_Frases,119,de,\a\'\k\\o\\R\.\d\\u\
Por_um_fio_-_Frases,119,as,\s\\i\\X\.\k\\u~\\s\.\t\\a~\.\s\\i\\a\\js\,Por_um_fio_-_Frases,119,as,\s\\i\\X\.\k\\u~\\s\'\t\\a~\.\s\\i\\a\\js\
Por_um_fio_-_Frases,119,a,\i\\s\.\t\\O\\r\\i\\a\,Por_um_fio_-_Frases,119,a,\i\\s\'\t\\O\\r\\i\\a\
Por_um_fio_-_Frases,119,da,\R\\e\.\l\\a\.\s\\a~\\w~\,Por_um_fio_-_Frases,119,da,\R\\e\.\l\\a\'\s\\a~\\w~\
Por_um_fio_-_Frases,120,tirania,\E\.\s\\a\,Por_um_fio_-_Frases,120,tirania,'\E\.\s\\a\
Por_um_fio_-_Frases,121,em,\e~j~\.\s\\e\\u\,Por_um_fio_-_Frases,121,em,'\e~j~\.\s\\e\\u\
Por_um_fio_-_Frases,121,seu,'\e\\s\.\t\\a\.\d\\u\,Por_um_fio_-_Frases,121,seu,\e\\s\'\t\\a\.\d\\u\
Por_um_fio_-_Frases,121,de,\a~\.\n\\i~\.\m\\u\,Por_um_fio_-_Frases,121,de,'\a~\.\n\\i~\.\m\\u\
Por_um_fio_-_Frases,121,a,\s\\e\.\g\\u~\.\d\\a\\pau\,Por_um_fio_-_Frases,121,a,\s\\e\'\g\\u~\.\d\\a\\pau\
Por_um_fio_-_Frases,121,a,\t\\e\\X\.\s\\ej\.\r\\a\,Por_um_fio_-_Frases,121,a,\t\\e\\X\'\s\\ej\.\r\\a\
Por_um_fio_-_Frases,121,as,\d\\e\.\m\\a\\j\\s\,Por_um_fio_-_Frases,121,as,\d\\e\'\m\\a\\j\\s\
Por_um_fio_-_Frases,121,demais,\n\\o\\j\'\tS\\i\\s\,Por_um_fio_-_Frases,121,demais,'\n\\o\\j\.\tS\\i\\s\
Por_um_fio_-_Frases,121,mal-dormidas?,'\d\\o\\R\.\m\\i\.\d\\a\\js\,Por_um_fio_-_Frases,121,mal-dormidas?,\d\\o\\R\'\m\\i\.\d\\a\\js\
Por_um_fio_-_Frases,122,doentes,'\d\\o\.\e~\.\tS\\i\\z\,Por_um_fio_-_Frases,122,doentes,\d\\o\'\e~\.\tS\\i\\z\
Por_um_fio_-_Frases,124,ela,\E\.\l\\a\,Por_um_fio_-_Frases,124,ela,'\E\.\l\\a\
Por_um_fio_-_Frases,124,ele,\e\.\l\\i\,Por_um_fio_-_Frases,124,ele,'\e\.\l\\i\
Por_um_fio_-_Frases,124,impaciente?,\i~\.\p\\a\'\s\\i\.\e~\.\tS\\i\,Por_um_fio_-_Frases,124,impaciente?,\i~\.\p\\a\.\s\\i\'\e~\.\tS\\i\
Por_um_fio_-_Frases,126,Em,\e~j~\.\m\\a\.\t\\E\\r\\i\\a\,Por_um_fio_-_Frases,126,Em,\e~j~\'\m\\a\.\t\\E\\r\\i\\a\
Por_um_fio_-_Frases,126,de,\dZ\\i~\.\J\\ej\.\r\\u\\pau\,Por_um_fio_-_Frases,126,de,\dZ\\i~\'\J\\ej\.\r\\u\\pau\
Por_um_fio_-_Frases,126,"dinheiro,",\a\'\l\\i\.\a\\js\\pau\,Por_um_fio_-_Frases,126,"dinheiro,",\a\.\l\\i\'\a\\js\\pau\
Por_um_fio_-_Frases,126,as,\m\\a\\j\\z\,Por_um_fio_-_Frases,126,as,'\m\\a\\j\\z\
Por_um_fio_-_Frases,126,mais,'\i~\.\p\\i\\e\.\d\\O\.\z\\a\\js\,Por_um_fio_-_Frases,126,mais,\i~\.\p\\i\\e\'\d\\O\.\z\\a\\js\
Por_um_fio_-_Frases,126,impiedosas,\m\\e\\s\.\k\\i~\'\J\\a\.\r\\i\.\a\\js\,Por_um_fio_-_Frases,126,impiedosas,\m\\e\\s\.\k\\i~\.\J\\a\'\r\\i\.\a\\js\
Por_um_fio_-_Frases,126,mesquinharias,\e~\.\t\\r\\i\,Por_um_fio_-_Frases,126,mesquinharias,'\e~\.\t\\r\\i\
Por_um_fio_-_Frases,126,entre,'\u\\s\,Por_um_fio_-_Frases,126,entre,\u\\s\
Por_um_fio_-_Frases,126,os,\k\\a\.\z\\a\\j\\s\\pau\,Por_um_fio_-_Frases,126,os,\k\\a\'\z\\a\\j\\s\\pau\
Por_um_fio_-_Frases,126,"casais,",\e\\s\'\p\\e\.\s\\i\.\a\\w\.\m\\e~\.\tS\\i\,Por_um_fio_-_Frases,126,"casais,",\e\\s\.\p\\e\.\s\\i\.\a\\w\'\m\\e~\.\tS\\i\
Por_um_fio_-_Frases,126,especialmente,\k\\u\\a~\.\d\\u\,Por_um_fio_-_Frases,126,especialmente,'\k\\u\\a~\.\d\\u\
Por_um_fio_-_Frases,126,quando,'\a\,Por_um_fio_-_Frases,126,quando,\a\
Por_um_fio_-_Frases,126,a,\p\\e\.\s\\o\\a\,Por_um_fio_-_Frases,126,a,\p\\e\'\s\\o\\a\
Por_um_fio_-_Frases,126,doente,'\E\\a\,Por_um_fio_-_Frases,126,doente,\E\\a\
Por_um_fio_-_Frases,126,é,\m\\u\.\L\\e\\X\,Por_um_fio_-_Frases,126,é,\m\\u\'\L\\e\\X\
Por_um_fio_-_Frases,127,família,\e\\s\.\tS\\i\\s\\pau\,Por_um_fio_-_Frases,127,família,'\e\\s\.\tS\\i\\s\\pau\
Por_um_fio_-_Frases,127,demonstrações,\a\\w\'\t\\r\\u\.\i\\z\.\m\\u\\pau\,Por_um_fio_-_Frases,127,demonstrações,\a\\w\.\t\\r\\u\'\i\\z\.\m\\u\\pau\
Por_um_fio_-_Frases,129,comerciante,\k\\o\.\m\\e\\X\'\s\\i\.\a~\.\tS\\i\,Por_um_fio_-_Frases,129,comerciante,\k\\o\.\m\\e\\X\.\s\\i\'\a~\.\tS\\i\
Por_um_fio_-_Frases,129,paranaense,\p\\a\.\r\\a\'\n\\a\.\j\\n\.\s\\i\,Por_um_fio_-_Frases,129,paranaense,\p\\a\.\r\\a\.\n\\a\'\j\\n\.\s\\i\
Por_um_fio_-_Frases,129,consulta,'\p\\r\\i~\.\m\\ej\.\r\\a\,Por_um_fio_-_Frases,129,consulta,\p\\r\\i~\'\m\\ej\.\r\\a\
Por_um_fio_-_Frases,129,da,'\k\\o~\.\s\\u\\w\.\t\\a\,Por_um_fio_-_Frases,129,da,\k\\o~\'\s\\u\\w\.\t\\a\
Por_um_fio_-_Frases,129,portadora,'\e\\s\.\p\\O\.\z\\a\\pau\,Por_um_fio_-_Frases,129,portadora,\e\\s\'\p\\O\.\z\\a\\pau\
Por_um_fio_-_Frases,129,de,\p\\o\\X\'\t\\a\.\d\\o\.\r\\a\,Por_um_fio_-_Frases,129,de,\p\\o\\X\.\t\\a\'\d\\o\.\r\\a\
Por_um_fio_-_Frases,129,maligna,\n\\e\.\o\'\p\\l\\a\.\z\\i\.\a\,Por_um_fio_-_Frases,129,maligna,\n\\e\.\o\.\p\\l\\a\'\z\\i\.\a\
Por_um_fio_-_Frases,129,"rara,",'\m\\a\.\l\\i\\g\.\n\\a\,Por_um_fio_-_Frases,129,"rara,",\m\\a\'\l\\i\\g\.\n\\a\
Por_um_fio_-_Frases,129,acompanhou-a,\R\\a\.\r\\a\\pau\,Por_um_fio_-_Frases,129,acompanhou-a,'\R\\a\.\r\\a\\pau\
Por_um_fio_-_Frases,129,sala,\a\.\t\\E\\a\,Por_um_fio_-_Frases,129,sala,\a\'\t\\E\\a\
Por_um_fio_-_Frases,129,de,\s\\a\.\l\\a\,Por_um_fio_-_Frases,129,de,'\s\\a\.\l\\a\
Por_um_fio_-_Frases,129,espera,'\dZ\\i\,Por_um_fio_-_Frases,129,espera,\dZ\\i\
Por_um_fio_-_Frases,129,e,\e\\s\.\p\\E\.\r\\a\,Por_um_fio_-_Frases,129,e,\e\\s\'\p\\E\.\r\\a\
Por_um_fio_-_Frases,129,voltou,'\i\,Por_um_fio_-_Frases,129,voltou,\i\
Por_um_fio_-_Frases,129,para,\v\\o\\w\.\t\\ow\,Por_um_fio_-_Frases,129,para,\v\\o\\w\'\t\\ow\
Por_um_fio_-_Frases,129,respeitosa,\f\\O\\R\.\m\\a\,Por_um_fio_-_Frases,129,respeitosa,'\f\\O\\R\.\m\\a\
Por_um_fio_-_Frases,129,mas,'\R\\e\\s\.\p\\e\\j\.\t\\O\.\z\\a\,Por_um_fio_-_Frases,129,mas,\R\\e\\s\.\p\\e\\j\'\t\\O\.\z\\a\
Por_um_fio_-_Frases,129,,\i~\.\n\\e\.\k\\i\\v\\o\.\k\\a\,Por_um_fio_-_Frases,129,,\i~\.\n\\e\'\k\\i\\v\\o\.\k\\a\
Por_um_fio_-_Frases,130,outro.,\ow\.\t\\r\\u\,Por_um_fio_-_Frases,130,outro.,'\ow\.\t\\r\\u\
Por_um_fio_-_Frases,133,é,\E\\p\\r\\o\.\b\\l\\e~\.\m\\a\,Por_um_fio_-_Frases,133,é,\E\\p\\r\\o\'\b\\l\\e~\.\m\\a\
Por_um_fio_-_Frases,133,problema,\m\\e\\u\,Por_um_fio_-_Frases,133,problema,'\m\\e\\u\
Por_um_fio_-_Frases,135,curso,\k\\u\\X\.\s\\u\,Por_um_fio_-_Frases,135,curso,'\k\\u\\X\.\s\\u\
Por_um_fio_-_Frases,135,fazia,'\f\\a\.\z\\i\.\a\,Por_um_fio_-_Frases,135,fazia,\f\\a\'\z\\i\.\a\
Por_um_fio_-_Frases,135,mesmo,\m\\e\\z\.\m\\u\,Por_um_fio_-_Frases,135,mesmo,'\m\\e\\z\.\m\\u\
Por_um_fio_-_Frases,135,hospital.,\o\\s\'\p\\i\.\t\\a\\w\,Por_um_fio_-_Frases,135,hospital.,\o\\s\.\p\\i\'\t\\a\\w\
Por_um_fio_-_Frases,136,em,\e~j~\.\R\\e\.\m\\i\.\s\\a~\\w~\,Por_um_fio_-_Frases,136,em,\e~j~\.\R\\e\'\m\\i\.\s\\a~\\w~\
Por_um_fio_-_Frases,136,remissão,\k\\o~\.\p\\l\\E\'\t\\a\\pau\,Por_um_fio_-_Frases,136,remissão,\k\\o~\'\p\\l\\E\.\t\\a\\pau\
Por_um_fio_-_Frases,136,e,\e\.\l\\i\\s\,Por_um_fio_-_Frases,136,e,'\e\.\l\\i\\s\
Por_um_fio_-_Frases,136,não,'\k\\a\.\b\\i\.\a~\\w~\,Por_um_fio_-_Frases,136,não,\k\\a\'\b\\i\.\a~\\w~\
Por_um_fio_-_Frases,136,cabiam,\e~j~\'\s\\i\,Por_um_fio_-_Frases,136,cabiam,\e~j~\.\s\\i\
Por_um_fio_-_Frases,136,si,\k\\o~\.\t\\e~\.\t\\a\.\m\\e~\.\t\\u\,Por_um_fio_-_Frases,136,si,\k\\o~\.\t\\e~\.\t\\a\'\m\\e~\.\t\\u\
Por_um_fio_-_Frases,139,os,\m\\o\.\m\\e~\.\t\\u\\s\,Por_um_fio_-_Frases,139,os,\m\\o\'\m\\e~\.\t\\u\\s\
Por_um_fio_-_Frases,139,de,\o\.\tS\\i~\.\m\\i\\z\.\m\\u\,Por_um_fio_-_Frases,139,de,\o\.\tS\\i~\'\m\\i\\z\.\m\\u\
Por_um_fio_-_Frases,139,otimismo,\v\\i\.\v\\i\'\d\\u\,Por_um_fio_-_Frases,139,otimismo,\v\\i\'\v\\i\.\d\\u\
Por_um_fio_-_Frases,139,por,\e\.\l\\i\\s\,Por_um_fio_-_Frases,139,por,'\e\.\l\\i\\s\
Por_um_fio_-_Frases,140,que,\e\.\l\\i\\pau\,Por_um_fio_-_Frases,140,que,'\e\.\l\\i\\pau\
Por_um_fio_-_Frases,140,"ele,",'\k\\o~\.\p\\l\\a\.\s\\e~\.\tS\\i\\pau\,Por_um_fio_-_Frases,140,"ele,",\k\\o~\.\p\\l\\a\'\s\\e~\.\tS\\i\\pau\
Por_um_fio_-_Frases,140,mesma,\m\\e\\z\.\m\\a\,Por_um_fio_-_Frases,140,mesma,'\m\\e\\z\.\m\\a\
Por_um_fio_-_Frases,140,recomendação:,'\R\\e\.\k\\o\.\m\\e~\.\d\\a\.\s\\a~\\w~\\pau\,Por_um_fio_-_Frases,140,recomendação:,\R\\e\.\k\\o\.\m\\e~\.\d\\a\'\s\\a~\\w~\\pau\
Por_um_fio_-_Frases,140,"Devagar,",\d\\e\.\v\\a\.\g\\a\\X\\pau\,Por_um_fio_-_Frases,140,"Devagar,",\d\\e\.\v\\a\'\g\\a\\X\\pau\
Por_um_fio_-_Frases,140,dona,\d\\o~\.\n\\a\,Por_um_fio_-_Frases,140,dona,'\d\\o~\.\n\\a\
Por_um_fio_-_Frases,140,"Joana,",'\Z\\o\.\a~\.\n\\a\\pau\,Por_um_fio_-_Frases,140,"Joana,",\Z\\o\'\a~\.\n\\a\\pau\
Por_um_fio_-_Frases,140,devagar!.,\d\\e\'\v\\a\.\g\\a\\X\,Por_um_fio_-_Frases,140,devagar!.,\d\\e\.\v\\a\'\g\\a\\X\
Por_um_fio_-_Frases,142,ele,\e\.\l\\i\,Por_um_fio_-_Frases,142,ele,'\e\.\l\\i\
Por_um_fio_-_Frases,142,minha,\m\\i~\.\J\\a\,Por_um_fio_-_Frases,142,minha,'\m\\i~\.\J\\a\
Por_um_fio_-_Frases,142,mão,\m\\a~\\w~\,Por_um_fio_-_Frases,142,mão,'\m\\a~\\w~\
Por_um_fio_-_Frases,142,força,\f\\O\\X\.\s\\a\,Por_um_fio_-_Frases,142,força,'\f\\O\\X\.\s\\a\
Por_um_fio_-_Frases,142,inclinou,\i~\'\k\\l\\i~\.\n\\ow\,Por_um_fio_-_Frases,142,inclinou,\i~\.\k\\l\\i~\'\n\\ow\
Por_um_fio_-_Frases,142,como,\k\\o~\'\m\\u\,Por_um_fio_-_Frases,142,como,'\k\\o~\.\m\\u\
Por_um_fio_-_Frases,142,"abraço,",'\a\.\b\\r\\a\.\s\\u\\pau\,Por_um_fio_-_Frases,142,"abraço,",\a\'\b\\r\\a\.\s\\u\\pau\
Por_um_fio_-_Frases,142,parou,'\p\\a\.\r\\ow\,Por_um_fio_-_Frases,142,parou,\p\\a\'\r\\ow\
Por_um_fio_-_Frases,142,meio,\m\\ej\.\u\,Por_um_fio_-_Frases,142,meio,'\m\\ej\.\u\
Por_um_fio_-_Frases,142,caminho:,\k\\a\.\m\\i~\.\J\\u\,Por_um_fio_-_Frases,142,caminho:,\k\\a\'\m\\i~\.\J\\u\
Por_um_fio_-_Frases,143,em,\e~j~\.\dZ\\i\.\a~\.\tS\\i\\pau\,Por_um_fio_-_Frases,143,em,\e~j~\'\dZ\\i\.\a~\.\tS\\i\\pau\
Por_um_fio_-_Frases,143,ao,\R\\e\.\d\\o\\R\,Por_um_fio_-_Frases,143,ao,\R\\e\'\d\\o\\R\
Por_um_fio_-_Frases,143,redor,\d\\E\\s\'\t\\a\,Por_um_fio_-_Frases,143,redor,'\d\\E\\s\.\t\\a\
Por_um_fio_-_Frases,143,todos,'\u\\z\,Por_um_fio_-_Frases,143,todos,\u\\z\
Por_um_fio_-_Frases,143,os,\a~\.\n\\u\\s\\pau\,Por_um_fio_-_Frases,143,os,'\a~\.\n\\u\\s\\pau\
Por_um_fio_-_Frases,143,"anos,",'\a\.\t\\E\\u\,Por_um_fio_-_Frases,143,"anos,",\a\'\t\\E\\u\
